category,number,class,visualFamily,disposition,reason,source,cell
Resources,788,crafting material,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,787
Resources,789,crafting material,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,788
Resources,790,crafting material,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,789
Resources,791,crafting material,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,790
Resources,792,crafting material,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,791
Resources,793,crafting material,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,792
Resources,794,crafting material,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,793
Resources,795,crafting material,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,794
Resources,796,crafting material,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,795
Resources,797,crafting material,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,796
Resources,798,crafting material,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,797
Resources,799,crafting material,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,798
Resources,800,crafting material,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,799
Resources,801,crafting material,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,800
Resources,802,crafting material,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,801
Resources,803,crafting material,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,802
Resources,804,crafting material,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,803
Resources,805,crafting material,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,804
Resources,806,crafting material,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,805
Resources,807,crafting material,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,806
Resources,808,crafting material,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,807
Resources,809,crafting material,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,808
Resources,810,crafting material,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,809
Resources,811,crafting material,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,810
Resources,812,crafting material,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,811
Resources,813,crafting material,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,812
Resources,814,crafting material,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,813
Resources,815,crafting material,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,814
Resources,816,crafting material,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,815
Resources,817,crafting material,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,816
Resources,818,crafting material,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,817
Resources,819,crafting material,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,818
Resources,820,crafting material,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,819
Resources,821,mineral/alchemy ingredient,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,820
Resources,822,mineral/alchemy ingredient,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,821
Resources,823,mineral/alchemy ingredient,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,822
Resources,824,mineral/alchemy ingredient,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,823
Resources,825,mineral/alchemy ingredient,gem / textile / spool / leather / powder,reference,Colour is not proof of material; only explicit item mappings have material identity,references/art/kenmi/cute-fantasy/icons/Cute_Fantasy_Icons_Resources/16x16/Resources_all_16x16.png,824
